# gam   Re(zetaprime(rho))   Im(zetaprime(rho))
336.841850428390684794654762919 4.15611423977371040741717439392 -3.57337677479835242602562695918
338.339992850806611886257326087 2.95480915212942138855870828051 -1.82310835496446971383238268801
339.858216725363540192326550931 2.10848793013291462796809431004 -0.989761373786606134884581163883
341.042261111046560482597784599 1.86674183976098192861061404494 0.658497764123449085325274452674
342.054877510363585451403825094 0.375475540921757885651184710446 3.30598008978510569111041413803
344.661702940252337044181188098 5.06113410075868606150402156962 -3.57905329307463549976497168726
346.347870566009947395936459816 1.88329907549036372776462159958 -2.15366210432413678680474533159
347.272677584420484475797094888 2.52118854041588818615764618974 1.17054541241485349808553285914
349.316260870696144123155555734 2.55208450237397727971409577691 -1.48301394475300578569253561231
350.408419349192099187671953234 2.43218763383247510358198732491 1.08653594036721666270163773531
351.878649025359280436713393077 3.30241634798234320725001557682 2.27936246080451864758479115755
353.488900488718806783603768609 5.60039278765271938511441106894 3.08076525839453263544135234449
356.017574977264947317960361961 0.394597978075660484018583578680 -3.39977397954942850952264779864
357.151302252039624809602928232 1.27830852560964447868543669517 -0.880260544407847504051904828709
357.952685101632273755128918983 1.11256827259341881893533776642 1.45865471143591462996036352069
359.743754953114448799291985977 3.71167998776268587729565896728 1.73981558479164935604465380826
361.289361695804650390291311228 4.92311228846333953517422186018 2.38014394189119177253661289083
363.331330578973834747334449567 4.30346860572901294389530209804 -2.62536887768761738592336701127
364.736024114088993716262102127 3.69408484914962533295939246041 -0.971933089205550322576274633300
366.212710288331316861077145197 3.68599353528797093241064335708 -0.428773586580528068919466900316
367.993575481740303326183298044 1.95364075018688316415884985132 -1.32592147294212621466033945578
368.968438095734389891576901300 1.71043550272849716966327001604 1.07409311160120370619593910467
370.050919212106000339651163061 0.294252172063934875428178463822 3.98798246473306959964475053763
373.061928372112838449119396431 0.237895526057486260449179336072 -3.52712643212699378494194622919
373.864873910908569744756362734 2.66326165807788076809588624236 -0.00493083562400001953159141667801
375.825912766739334107907714147 0.920830305952926506961233310313 -1.08981247165687166053451734784
376.324092230668052117190819612 0.470590445457895598136032438174 1.43105923906493620819635622499
378.436680249965479724090965913 4.56705089894583851415594243344 0.314559317300272099356300632675
379.872975346532346651024059690 4.55889156138241097363550117633 1.24164427430593006114168801970
381.484468617186524919662522424 5.72177451553229698354826900325 0.577865974022603437478589923747
383.443529449536487704345755481 3.12273156171196555438733163741 -3.10409982891791516948607074811
384.956116814863687103751584209 1.54445675881604218470692041894 -1.44362018929533844700815107961
385.861300845974229180561959360 1.69725057378026416131121807555 0.987316049467495494851965211703
387.222890222387980975948514738 2.31202952420091173789872149677 2.70747946796218775767335399964
388.846128354232254600809420300 5.29427480724881713469939319789 4.10153843374837590661759408344
391.456083563638045770578228123 -0.0475848694805014567168080354224 -2.92209288791175502130745888081
392.245083339519096749015184171 1.97022631173790291884617863554 -0.149938985818936310518414007390
393.427743844434025936698952920 2.56621836850073804287388936677 1.83274843008951946229100905081
395.582870010993720970877711323 1.97598092752927809500541316407 -1.66121447132694077781713619514
396.381854222592186931999454492 1.72360394821450556988254734454 1.72992327565490883480999664278
